taxonKey,genus,species,decimalLatitude,decimalLongitude,country,coordinateUncertaintyInMeters,year,month,day
2684925,Araucaria,Araucaria columnaris,-5.458889,-37.520833,Brazil,,1994.0,1.0,28.0
2684940,Araucaria,Araucaria angustifolia,0.0,0.0,Brazil,,1994.0,3.0,20.0
2684940,Araucaria,Araucaria angustifolia,-28.935278,-49.486111,Brazil,,1993.0,5.0,15.0
2684940,Araucaria,Araucaria angustifolia,0.0,0.0,Brazil,,1993.0,5.0,12.0
2684940,Araucaria,Araucaria angustifolia,-28.935278,-49.486111,Brazil,,1993.0,5.0,15.0
2684940,Araucaria,Araucaria angustifolia,-30.0,-54.0,Brazil,,1993.0,10.0,17.0
2684940,Araucaria,Araucaria angustifolia,0.0,0.0,Brazil,,1993.0,10.0,17.0
2684969,Araucaria,Araucaria heterophylla,-21.166667,-47.8,Brazil,,1993.0,12.0,14.0
2684940,Araucaria,Araucaria angustifolia,-23.6629779,-46.7742004,Brazil,,1992.0,6.0,25.0
2684940,Araucaria,Araucaria angustifolia,-23.663056,-46.7725,Brazil,,1992.0,6.0,25.0
2684940,Araucaria,Araucaria angustifolia,-25.9321896,-49.1994946,Brazil,,1991.0,5.0,28.0
2684940,Araucaria,Araucaria angustifolia,-25.928333,-49.198889,Brazil,,1991.0,5.0,28.0
2684940,Araucaria,Araucaria angustifolia,0.0,0.0,Brazil,,1991.0,7.0,25.0
2684940,Araucaria,Araucaria angustifolia,-27.0,-51.0,Brazil,,1990.0,5.0,22.0
2684940,Araucaria,Araucaria angustifolia,-27.0,-51.0,Brazil,,1990.0,5.0,22.0
2684940,Araucaria,Araucaria angustifolia,-27.0,-51.0,Brazil,,1990.0,5.0,22.0
2684940,Araucaria,Araucaria angustifolia,-30.019139,-51.237222,Brazil,,1990.0,5.0,10.0
2684918,Araucaria,Araucaria bidwillii,-30.019139,-51.237222,Brazil,,1990.0,5.0,10.0
2684969,Araucaria,Araucaria heterophylla,-26.925,-49.055278,Brazil,,1990.0,8.0,13.0
2684969,Araucaria,Araucaria heterophylla,-26.925,-49.055278,Brazil,,1990.0,8.0,13.0
2684940,Araucaria,Araucaria angustifolia,-27.401667,-51.224722,Brazil,,1988.0,11.0,18.0
2684940,Araucaria,Araucaria angustifolia,-27.9073,-50.7396,Brazil,,1987.0,2.0,25.0
2684940,Araucaria,Araucaria angustifolia,-27.9073,-50.7396,Brazil,,1987.0,2.0,25.0
2684940,Araucaria,Araucaria angustifolia,-25.3972,-49.2494,Brazil,,1987.0,10.0,22.0
2684940,Araucaria,Araucaria angustifolia,0.0,0.0,Brazil,,1987.0,11.0,6.0
2684940,Araucaria,Araucaria angustifolia,-25.4807848,-48.8347669,Brazil,30514.0,1985.0,1.0,24.0
2684940,Araucaria,Araucaria angustifolia,-25.476944,-48.834167,Brazil,,1985.0,1.0,24.0
2684910,Araucaria,,-25.33333,-48.73333,Brazil,,1985.0,1.0,24.0
2684940,Araucaria,Araucaria angustifolia,-15.8125,-47.9375,Brazil,,1985.0,2.0,21.0
2684940,Araucaria,Araucaria angustifolia,-22.7338533,-45.5903324,Brazil,21048.0,1985.0,11.0,20.0
2684940,Araucaria,Araucaria angustifolia,-22.73,-45.59,Brazil,,1985.0,11.0,20.0
2684940,Araucaria,Araucaria angustifolia,-22.73,-45.59,Brazil,,1985.0,11.0,20.0
2684940,Araucaria,Araucaria angustifolia,-22.7338533,-45.5903324,Brazil,21048.0,1985.0,11.0,20.0
2684940,Araucaria,Araucaria angustifolia,-30.101167,-51.328056,Brazil,,1982.0,8.0,18.0
2684940,Araucaria,Araucaria angustifolia,0.0,0.0,Brazil,,1980.0,10.0,8.0
2684940,Araucaria,Araucaria angustifolia,0.0,0.0,Brazil,,1979.0,10.0,14.0
2684940,Araucaria,Araucaria angustifolia,-25.2071601,-53.1575648,Brazil,,1977.0,3.0,29.0
2684940,Araucaria,Araucaria angustifolia,0.0,0.0,Brazil,,1977.0,3.0,29.0
2684940,Araucaria,Araucaria angustifolia,-25.203333,-53.156667,Brazil,,1977.0,3.0,29.0
2684940,Araucaria,Araucaria angustifolia,0.0,0.0,Brazil,,1977.0,5.0,5.0
2684940,Araucaria,Araucaria angustifolia,-26.4284,-52.7951,Brazil,7750.0,1977.0,9.0,7.0
2684940,Araucaria,Araucaria angustifolia,0.0,0.0,Brazil,,1977.0,11.0,21.0
2684940,Araucaria,Araucaria angustifolia,-30.034991,-51.214437,Brazil,,1976.0,1.0,
2684918,Araucaria,Araucaria bidwillii,-30.051692,-51.178068,Brazil,,1975.0,3.0,
2684925,Araucaria,Araucaria columnaris,-30.034991,-51.214437,Brazil,,1975.0,6.0,
2684918,Araucaria,Araucaria bidwillii,-30.034991,-51.214437,Brazil,,1975.0,7.0,
2684940,Araucaria,Araucaria angustifolia,0.0,0.0,Brazil,,1975.0,8.0,27.0
2684940,Araucaria,Araucaria angustifolia,0.0,0.0,Brazil,,1975.0,8.0,27.0
2684918,Araucaria,Araucaria bidwillii,-30.034991,-51.214437,Brazil,,1975.0,10.0,
2684940,Araucaria,Araucaria angustifolia,-2.883333,-59.97,Brazil,,1975.0,,
2684940,Araucaria,Araucaria angustifolia,0.0,0.0,Brazil,,1973.0,4.0,15.0
2684910,Araucaria,,0.0,0.0,Brazil,,1973.0,4.0,15.0
2684925,Araucaria,Araucaria columnaris,-30.034991,-51.214437,Brazil,,1973.0,5.0,
2684918,Araucaria,Araucaria bidwillii,0.0,0.0,Brazil,,1973.0,10.0,2.0
2684940,Araucaria,Araucaria angustifolia,0.0,0.0,Brazil,,1971.0,4.0,13.0
2684940,Araucaria,Araucaria angustifolia,0.0,0.0,Brazil,,1971.0,8.0,13.0
2684940,Araucaria,Araucaria angustifolia,0.0,0.0,Brazil,,1971.0,12.0,6.0
2684940,Araucaria,Araucaria angustifolia,0.0,0.0,Brazil,,1970.0,6.0,29.0
2684940,Araucaria,Araucaria angustifolia,0.0,0.0,Brazil,,1969.0,5.0,18.0
2684940,Araucaria,Araucaria angustifolia,0.0,0.0,Brazil,,1969.0,10.0,8.0
2684940,Araucaria,Araucaria angustifolia,-30.027704,-51.228735,Brazil,8000.0,1966.0,1.0,1.0
2684940,Araucaria,Araucaria angustifolia,-22.496111,-44.563056,Brazil,,1966.0,7.0,24.0
2684940,Araucaria,Araucaria angustifolia,-22.4999514,-44.5633613,Brazil,,1966.0,7.0,24.0
2684940,Araucaria,Araucaria angustifolia,0.0,0.0,Brazil,,1966.0,11.0,5.0
2684940,Araucaria,Araucaria angustifolia,-28.3,-49.91666,Brazil,,1965.0,7.0,20.0
2684940,Araucaria,Araucaria angustifolia,-27.0746926,-51.662474,Brazil,16067.0,1964.0,8.0,25.0
2684940,Araucaria,Araucaria angustifolia,-27.070833,-51.661667,Brazil,,1964.0,8.0,25.0
2684918,Araucaria,Araucaria bidwillii,0.0,0.0,Brazil,,1964.0,9.0,1.0
2684940,Araucaria,Araucaria angustifolia,-26.1810877,-50.3903793,Brazil,50616.0,1962.0,7.0,11.0
2684940,Araucaria,Araucaria angustifolia,-26.177222,-50.389722,Brazil,,1962.0,7.0,11.0
2684940,Araucaria,Araucaria angustifolia,-27.816111,-50.325833,Brazil,,1962.0,7.0,14.0
2684940,Araucaria,Araucaria angustifolia,-26.177222,-50.389722,Brazil,,1962.0,7.0,11.0
2684940,Araucaria,Araucaria angustifolia,-26.1810877,-50.3903793,Brazil,50616.0,1962.0,7.0,11.0
2684940,Araucaria,Araucaria angustifolia,-27.8200088,-50.3264846,Brazil,70701.0,1962.0,7.0,14.0
2684940,Araucaria,Araucaria angustifolia,-26.1810877,-50.3903793,Brazil,50616.0,1962.0,7.0,11.0
2684940,Araucaria,Araucaria angustifolia,-26.960833,-50.426667,Brazil,,1962.0,9.0,14.0
2684940,Araucaria,Araucaria angustifolia,-26.960833,-50.426667,Brazil,,1962.0,9.0,14.0
2684940,Araucaria,Araucaria angustifolia,-26.9646977,-50.4273865,Brazil,37034.0,1962.0,9.0,14.0
2684940,Araucaria,Araucaria angustifolia,-26.9646977,-50.4273865,Brazil,37034.0,1962.0,9.0,14.0
2684940,Araucaria,Araucaria angustifolia,0.0,0.0,Brazil,,1958.0,8.0,2.0
2684940,Araucaria,Araucaria angustifolia,-27.2475,-49.563889,Brazil,,1958.0,8.0,2.0
2684940,Araucaria,Araucaria angustifolia,-27.247405,-49.563988,Brazil,109.81,1958.0,8.0,2.0
2684940,Araucaria,Araucaria angustifolia,0.0,0.0,Brazil,,1958.0,9.0,20.0
2684940,Araucaria,Araucaria angustifolia,-28.3970203,-49.3973219,Brazil,15992.0,1958.0,9.0,20.0
2684940,Araucaria,Araucaria angustifolia,-20.761343,-42.868031,Brazil,,1958.0,10.0,31.0
2684940,Araucaria,Araucaria angustifolia,-20.761389,-42.868056,Brazil,,1958.0,10.0,31.0
2684940,Araucaria,Araucaria angustifolia,-27.8011126,-49.4898251,Brazil,35974.0,1956.0,11.0,16.0
2684940,Araucaria,Araucaria angustifolia,-27.797222,-49.489167,Brazil,,1956.0,11.0,16.0
2684940,Araucaria,Araucaria angustifolia,0.0,0.0,Brazil,,1950.0,8.0,31.0
2684910,Araucaria,,-22.9056,-47.065751,Brazil,,1944.0,10.0,23.0
2684910,Araucaria,,-22.9056,-47.065751,Brazil,,1944.0,10.0,23.0
2684969,Araucaria,Araucaria heterophylla,-29.918056,-51.183611,Brazil,,1943.0,12.0,10.0
2684910,Araucaria,,-21.9236,-46.3861,Brazil,,1940.0,9.0,19.0
2684940,Araucaria,Araucaria angustifolia,0.0,0.0,Brazil,,1938.0,4.0,21.0
2684940,Araucaria,Araucaria angustifolia,0.0,0.0,Brazil,,1935.0,1.0,29.0
2684940,Araucaria,Araucaria angustifolia,-23.646111,-46.618333,Brazil,,1932.0,5.0,13.0
2684940,Araucaria,Araucaria angustifolia,-23.646109,-46.618358,Brazil,,1932.0,5.0,13.0
2684940,Araucaria,Araucaria angustifolia,-26.106667,-50.321944,Brazil,,1918.0,8.0,31.0
2684940,Araucaria,Araucaria angustifolia,-26.1105871,-50.3225741,Brazil,,1918.0,8.0,31.0
2684940,Araucaria,Araucaria angustifolia,-25.4710769,-50.6514934,Brazil,,1915.0,7.0,9.0
2684940,Araucaria,Araucaria angustifolia,-25.467222,-50.650833,Brazil,,1915.0,7.0,9.0
2684940,Araucaria,Araucaria angustifolia,-22.496111,-44.563056,Brazil,,1915.0,7.0,26.0
2684940,Araucaria,Araucaria angustifolia,-22.4999514,-44.5633613,Brazil,,1915.0,7.0,26.0
2684940,Araucaria,Araucaria angustifolia,-24.46,-50.64,Brazil,,1915.0,7.0,9.0
2684940,Araucaria,Araucaria angustifolia,-28.65,-53.6,Brazil,,1893.0,4.0,20.0
2684940,Araucaria,Araucaria angustifolia,-30.65,-51.48,Brazil,,1892.0,12.0,12.0
2684940,Araucaria,Araucaria angustifolia,-22.530833,-43.008333,Brazil,,1828.0,8.0,
2684940,Araucaria,Araucaria angustifolia,-22.530833,-43.008333,Brazil,,1828.0,8.0,1.0
2684910,Araucaria,,-22.965077,-43.162191,Brazil,11401.0,1768.0,,
2684940,Araucaria,Araucaria angustifolia,-28.393056,-49.396667,Brazil,,,,
2684940,Araucaria,Araucaria angustifolia,-26.177222,-50.389722,Brazil,,,,
2684940,Araucaria,Araucaria angustifolia,0.0,0.0,Brazil,,,,
2684910,Araucaria,,0.0,0.0,Brazil,,,,
2684987,Araucaria,Araucaria araucana,0.0,0.0,Brazil,,,,
2684918,Araucaria,Araucaria bidwillii,0.0,0.0,Brazil,,,,
2684918,Araucaria,Araucaria bidwillii,0.0,0.0,Brazil,,,,
2684940,Araucaria,Araucaria angustifolia,0.0,0.0,Brazil,,,,
2684940,Araucaria,Araucaria angustifolia,0.0,0.0,Brazil,,,,
2684910,Araucaria,,-10.773109,-53.08982,Brazil,4364.0,,,
2684910,Araucaria,,-10.773109,-53.08982,Brazil,4364.0,,,
2684940,Araucaria,Araucaria angustifolia,0.0,0.0,Brazil,,,,
2684910,Araucaria,,0.0,0.0,Brazil,,,,
2684910,Araucaria,,0.0,0.0,Brazil,,,,
2684987,Araucaria,Araucaria araucana,0.0,0.0,Brazil,,,,
2684940,Araucaria,Araucaria angustifolia,-23.043007,-48.635865,Brazil,,,,
2684940,Araucaria,Araucaria angustifolia,-23.046254,-48.639063,Brazil,,,,
2684940,Araucaria,Araucaria angustifolia,-23.065583,-48.631428,Brazil,,,,
2684940,Araucaria,Araucaria angustifolia,-23.475278,-45.868056,Brazil,,,,
2684958,Araucaria,Araucaria angustifolia,-25.0,-52.0,Brazil,,,,
2684910,Araucaria,,-7.131111,-39.780833,Brazil,,,,
