taxonKey,genus,species,decimalLatitude,decimalLongitude,country,coordinateUncertaintyInMeters,year,month,day
7294715,Cordia,Cordia superba,-22.952778,-43.021667,Brazil,,2016.0,4.0,27.0
7294715,Cordia,Cordia superba,-5.876944,-35.191667,Brazil,,2016.0,10.0,28.0
7294715,Cordia,Cordia superba,-5.876944,-35.191667,Brazil,,2016.0,10.0,28.0
7294715,Cordia,Cordia superba,-5.8425,-35.200833,Brazil,,2016.0,11.0,10.0
7294715,Cordia,Cordia superba,-5.8425,-35.200833,Brazil,,2016.0,11.0,10.0
7294715,Cordia,Cordia superba,-5.8425,-35.200833,Brazil,,2016.0,11.0,10.0
7294715,Cordia,Cordia superba,-9.463611,-35.573056,Brazil,,2016.0,12.0,15.0
7294715,Cordia,Cordia superba,-16.113611,-41.761389,Brazil,,2016.0,12.0,4.0
7294715,Cordia,Cordia superba,-16.113611,-41.761388,Brazil,,2016.0,12.0,4.0
7294715,Cordia,Cordia superba,-9.77655,-35.958286,Brazil,,2016.0,12.0,15.0
7294715,Cordia,Cordia superba,-19.558889,-43.958056,Brazil,,2015.0,1.0,23.0
7294715,Cordia,Cordia superba,-29.976944,-50.212778,Brazil,,2015.0,4.0,21.0
7294715,Cordia,Cordia superba,-29.976883,-50.212736,Brazil,,2015.0,4.0,21.0
7294715,Cordia,Cordia superba,-29.976944,-50.212778,Brazil,,2015.0,4.0,21.0
7294715,Cordia,Cordia superba,-10.529167,-37.031389,Brazil,,2015.0,5.0,6.0
7294715,Cordia,Cordia superba,-7.696944,-34.990833,Brazil,,2015.0,5.0,4.0
7294715,Cordia,Cordia superba,-10.892164,-37.054111,Brazil,,2015.0,5.0,6.0
7294715,Cordia,Cordia superba,-22.833056,-43.072778,Brazil,,2015.0,7.0,7.0
7294715,Cordia,Cordia superba,-22.938889,-42.963056,Brazil,,2015.0,9.0,17.0
7294715,Cordia,Cordia superba,-5.849167,-35.135,Brazil,,2015.0,12.0,28.0
7294715,Cordia,Cordia superba,-5.849167,-35.135,Brazil,,2015.0,12.0,28.0
7294715,Cordia,Cordia superba,-5.849167,-35.229444,Brazil,,2015.0,12.0,28.0
7294715,Cordia,Cordia superba,-6.303569,-35.335708,Brazil,,2015.0,12.0,28.0
7294715,Cordia,Cordia superba,-10.718056,-37.131389,Brazil,,2014.0,1.0,24.0
7294715,Cordia,Cordia superba,-10.718167,-37.131417,Brazil,,2014.0,1.0,24.0
7294715,Cordia,Cordia superba,-15.779722,-47.929722,Brazil,,2014.0,1.0,14.0
7294715,Cordia,Cordia superba,-15.779722,-47.929722,Brazil,,2014.0,1.0,14.0
7294715,Cordia,Cordia superba,-5.589722,-35.425278,Brazil,,2014.0,2.0,8.0
7294715,Cordia,Cordia superba,-5.589722,-35.425278,Brazil,,2014.0,2.0,8.0
7294715,Cordia,Cordia superba,-22.950556,-43.401111,Brazil,,2014.0,2.0,27.0
7294715,Cordia,Cordia superba,-18.090278,-39.673611,Brazil,,2014.0,2.0,1.0
7294715,Cordia,Cordia superba,-5.842778,-35.201389,Brazil,,2014.0,3.0,6.0
7294715,Cordia,Cordia superba,-5.842778,-35.201389,Brazil,,2014.0,3.0,6.0
7294715,Cordia,Cordia superba,-22.863721,-47.086761,Brazil,,2014.0,3.0,18.0
7294715,Cordia,Cordia superba,-11.273889,-37.79,Brazil,,2014.0,4.0,1.0
7294715,Cordia,Cordia superba,-10.758056,-37.315,Brazil,,2014.0,4.0,16.0
7294715,Cordia,Cordia superba,-11.273889,-37.79,Brazil,,2014.0,4.0,2.0
7294715,Cordia,Cordia superba,-10.758056,-37.315,Brazil,,2014.0,4.0,16.0
7294715,Cordia,Cordia superba,-11.273889,-37.79,Brazil,,2014.0,4.0,1.0
7294715,Cordia,Cordia superba,-11.273889,-37.79,Brazil,,2014.0,4.0,2.0
7294715,Cordia,Cordia superba,-22.891944,-43.279167,Brazil,,2014.0,4.0,7.0
7294715,Cordia,Cordia superba,-10.688611,-37.148333,Brazil,,2014.0,6.0,3.0
7294715,Cordia,Cordia superba,-10.688611,-37.148333,Brazil,,2014.0,6.0,3.0
7294715,Cordia,Cordia superba,0.0,0.0,Brazil,,2014.0,8.0,18.0
7294715,Cordia,Cordia superba,-22.95,-43.016667,Brazil,,2014.0,8.0,1.0
7294715,Cordia,Cordia superba,-5.813056,-35.191944,Brazil,,2014.0,9.0,24.0
7294715,Cordia,Cordia superba,-5.813056,-35.191944,Brazil,,2014.0,9.0,24.0
7294715,Cordia,Cordia superba,-5.813097,-35.192089,Brazil,,2014.0,9.0,24.0
7294715,Cordia,Cordia superba,-5.813097,-35.192089,Brazil,,2014.0,9.0,24.0
7294715,Cordia,Cordia superba,-11.304444,-37.344722,Brazil,,2014.0,11.0,25.0
7294715,Cordia,Cordia superba,-14.760556,-40.319722,Brazil,,2014.0,11.0,14.0
7294715,Cordia,Cordia superba,-15.839722,-39.599444,Brazil,,2014.0,11.0,25.0
7294715,Cordia,Cordia superba,-11.635,-39.974444,Brazil,,2014.0,11.0,22.0
7294715,Cordia,Cordia superba,-11.512136,-37.579758,Brazil,,2014.0,11.0,25.0
7294715,Cordia,Cordia superba,-22.709167,-47.624722,Brazil,,2014.0,11.0,29.0
7294715,Cordia,Cordia superba,-15.839722,-39.599444,Brazil,,2014.0,11.0,25.0
7294715,Cordia,Cordia superba,-14.760556,-40.319722,Brazil,,2014.0,11.0,14.0
7294715,Cordia,Cordia superba,-14.351944,-40.25,Brazil,,2013.0,1.0,8.0
7294715,Cordia,Cordia superba,-8.541944,-43.265833,Brazil,,2013.0,2.0,18.0
7294715,Cordia,Cordia superba,-8.959722,-43.463333,Brazil,,2013.0,2.0,17.0
7294715,Cordia,Cordia superba,-8.900556,-43.4575,Brazil,,2013.0,2.0,18.0
7294715,Cordia,Cordia superba,-8.959722,-43.463333,Brazil,,2013.0,2.0,17.0
7294715,Cordia,Cordia superba,-8.905556,-43.449167,Brazil,,2013.0,2.0,18.0
7294715,Cordia,Cordia superba,-8.905556,-43.449167,Brazil,,2013.0,2.0,18.0
7294715,Cordia,Cordia superba,-8.900556,-43.449167,Brazil,,2013.0,2.0,18.0
7294715,Cordia,Cordia superba,-8.959722,-43.463333,Brazil,,2013.0,2.0,17.0
7294715,Cordia,Cordia superba,-8.959722,-43.463333,Brazil,,2013.0,2.0,17.0
7294715,Cordia,Cordia superba,-8.900556,-43.449167,Brazil,,2013.0,2.0,18.0
7294715,Cordia,Cordia superba,-8.900556,-43.449167,Brazil,,2013.0,2.0,18.0
7294715,Cordia,Cordia superba,-8.900556,-43.4575,Brazil,,2013.0,2.0,18.0
7294715,Cordia,Cordia superba,-8.900556,-43.4575,Brazil,,2013.0,2.0,18.0
7294715,Cordia,Cordia superba,-8.9025,-43.444444,Brazil,,2013.0,2.0,18.0
7294715,Cordia,Cordia superba,-9.156111,-43.598333,Brazil,,2013.0,2.0,20.0
7294715,Cordia,Cordia superba,-8.915833,-43.879444,Brazil,,2013.0,2.0,20.0
7294715,Cordia,Cordia superba,-9.221667,-43.488889,Brazil,,2013.0,2.0,20.0
7294715,Cordia,Cordia superba,-11.047222,-37.694167,Brazil,,2013.0,4.0,11.0
7294715,Cordia,Cordia superba,-5.929167,-35.188889,Brazil,,2013.0,4.0,11.0
7294715,Cordia,Cordia superba,-11.047111,-37.694056,Brazil,,2013.0,4.0,11.0
7294715,Cordia,Cordia superba,-10.842222,-37.146,Brazil,,2013.0,4.0,27.0
7294715,Cordia,Cordia superba,-5.929167,-35.188889,Brazil,,2013.0,4.0,11.0
7294715,Cordia,Cordia superba,-5.92917,-35.18889,Brazil,,2013.0,4.0,11.0
7294715,Cordia,Cordia superba,-11.225833,-37.451944,Brazil,,2013.0,5.0,9.0
7294715,Cordia,Cordia superba,-13.299444,13.0,Brazil,,2013.0,5.0,9.0
7294715,Cordia,Cordia superba,-11.033333,-37.734167,Brazil,,2013.0,6.0,7.0
7294715,Cordia,Cordia superba,-11.033222,-37.734222,Brazil,,2013.0,6.0,7.0
7294715,Cordia,Cordia superba,-10.113611,-38.416944,Brazil,,2013.0,9.0,12.0
7294715,Cordia,Cordia superba,0.0,0.0,Brazil,,2013.0,9.0,25.0
7294715,Cordia,Cordia superba,-10.113722,-38.416861,Brazil,,2013.0,9.0,12.0
7294715,Cordia,Cordia superba,-11.061667,-38.225833,Brazil,,2013.0,10.0,24.0
7294715,Cordia,Cordia superba,-11.061528,-38.225972,Brazil,,2013.0,10.0,24.0
7294715,Cordia,Cordia superba,-7.560556,-35.0,Brazil,,2013.0,11.0,26.0
7294715,Cordia,Cordia superba,-25.4442,-49.2386,Brazil,,2013.0,12.0,13.0
7294715,Cordia,Cordia superba,-22.937222,-43.003056,Brazil,,2013.0,12.0,13.0
7294715,Cordia,Cordia superba,-10.618981,-37.009258,Brazil,,2012.0,1.0,17.0
7294715,Cordia,Cordia superba,-9.254444,-36.430556,Brazil,,2012.0,1.0,25.0
7294715,Cordia,Cordia superba,-5.933333,-35.183333,Brazil,,2012.0,2.0,24.0
7294715,Cordia,Cordia superba,-5.933333,-35.183333,Brazil,,2012.0,2.0,24.0
7294715,Cordia,Cordia superba,-5.933333,-35.183333,Brazil,,2012.0,2.0,24.0
7294715,Cordia,Cordia superba,-5.93333,-35.18333,Brazil,,2012.0,2.0,24.0
7294715,Cordia,Cordia superba,-11.068889,-37.724722,Brazil,,2012.0,3.0,15.0
7294715,Cordia,Cordia superba,-15.192222,-39.121389,Brazil,,2012.0,3.0,6.0
7294715,Cordia,Cordia superba,-10.426189,-36.772431,Brazil,,2012.0,3.0,21.0
7294715,Cordia,Cordia superba,-11.068889,-37.724722,Brazil,,2012.0,3.0,15.0
7294715,Cordia,Cordia superba,-6.9414,-35.0831,Brazil,,2012.0,4.0,18.0
7294715,Cordia,Cordia superba,-6.941389,-35.083056,Brazil,,2012.0,4.0,18.0
7294715,Cordia,Cordia superba,-10.536111,-37.063333,Brazil,,2012.0,4.0,19.0
7294715,Cordia,Cordia superba,-10.523581,-36.610478,Brazil,,2012.0,4.0,28.0
7294715,Cordia,Cordia superba,-10.523581,-36.610478,Brazil,,2012.0,4.0,28.0
7294715,Cordia,Cordia superba,-10.523581,-36.610478,Brazil,,2012.0,4.0,29.0
7294715,Cordia,Cordia superba,-10.536111,-37.063333,Brazil,,2012.0,4.0,19.0
7294715,Cordia,Cordia superba,-11.382639,-37.425861,Brazil,,2012.0,4.0,17.0
7294715,Cordia,Cordia superba,-6.941306,-35.083056,Brazil,,2012.0,4.0,18.0
7294715,Cordia,Cordia superba,-10.536111,-37.063333,Brazil,,2012.0,4.0,19.0
7294715,Cordia,Cordia superba,-13.268056,-39.662778,Brazil,,2012.0,4.0,18.0
7294715,Cordia,Cordia superba,-6.941389,-35.083056,Brazil,,2012.0,4.0,18.0
7294715,Cordia,Cordia superba,-11.383222,-37.420194,Brazil,,2012.0,5.0,18.0
7294715,Cordia,Cordia superba,-15.8125,-47.9375,Brazil,,2012.0,7.0,19.0
7294715,Cordia,Cordia superba,-22.994722,-43.385833,Brazil,,2012.0,8.0,7.0
7294715,Cordia,Cordia superba,-7.474167,-35.011944,Brazil,,2012.0,10.0,6.0
7294715,Cordia,Cordia superba,-7.794722,-35.021917,Brazil,,2012.0,10.0,6.0
7294715,Cordia,Cordia superba,-10.604167,-37.1125,Brazil,,2012.0,12.0,4.0
7294715,Cordia,Cordia superba,-10.604167,-37.1125,Brazil,,2012.0,12.0,4.0
7294715,Cordia,Cordia superba,-11.2,-37.233333,Brazil,,2011.0,1.0,26.0
7294715,Cordia,Cordia superba,-6.132222,-35.235,Brazil,,2011.0,2.0,11.0
7294715,Cordia,Cordia superba,-6.132222,-35.235,Brazil,,2011.0,2.0,11.0
7294715,Cordia,Cordia superba,-6.319722,-35.219444,Brazil,,2011.0,2.0,12.0
7294715,Cordia,Cordia superba,-6.319722,-35.219444,Brazil,,2011.0,2.0,12.0
7294715,Cordia,Cordia superba,-12.85,-39.466667,Brazil,,2011.0,2.0,8.0
7294715,Cordia,Cordia superba,-6.132317,-35.235036,Brazil,,2011.0,2.0,11.0
7294715,Cordia,Cordia superba,-10.738333,-37.811111,Brazil,,2011.0,3.0,11.0
7294715,Cordia,Cordia superba,-10.666667,-37.540556,Brazil,,2011.0,3.0,11.0
7294715,Cordia,Cordia superba,-10.738333,-37.811111,Brazil,,2011.0,3.0,11.0
7294715,Cordia,Cordia superba,-10.666667,-37.540556,Brazil,,2011.0,3.0,11.0
7294715,Cordia,Cordia superba,-39.48,-128.713056,Brazil,,2011.0,4.0,15.0
7294715,Cordia,Cordia superba,-9.136389,-43.643333,Brazil,,2011.0,7.0,16.0
7294715,Cordia,Cordia superba,-14.736111,-39.1,Brazil,,2011.0,9.0,
7294715,Cordia,Cordia superba,-7.606111,-34.820556,Brazil,,2011.0,9.0,9.0
7294715,Cordia,Cordia superba,-7.606111,-34.820556,Brazil,,2011.0,9.0,9.0
7294715,Cordia,Cordia superba,-8.27944,-35.030422,Brazil,15293.0,2011.0,11.0,1.0
7294715,Cordia,Cordia superba,-22.383333,-47.533333,Brazil,,2011.0,11.0,1.0
7294715,Cordia,Cordia superba,-10.351081,-36.716203,Brazil,,2011.0,11.0,5.0
7294715,Cordia,Cordia superba,-9.254444,-36.430556,Brazil,,2011.0,11.0,27.0
7294715,Cordia,Cordia superba,-10.411944,-37.085278,Brazil,,2011.0,12.0,2.0
7294715,Cordia,Cordia superba,-19.806139,-40.652644,Brazil,,2011.0,12.0,22.0
7294715,Cordia,Cordia superba,-6.4725,-44.925556,Brazil,,2011.0,12.0,9.0
7294715,Cordia,Cordia superba,-10.688611,-37.148333,Brazil,,2011.0,12.0,2.0
7294715,Cordia,Cordia superba,-11.173611,-38.013889,Brazil,,2010.0,1.0,30.0
7294715,Cordia,Cordia superba,-9.970525,-36.516219,Brazil,,2010.0,1.0,21.0
7294715,Cordia,Cordia superba,-9.938194,-36.331828,Brazil,,2010.0,1.0,27.0
7294715,Cordia,Cordia superba,-7.606111,-34.820556,Brazil,,2010.0,1.0,27.0
7294715,Cordia,Cordia superba,-7.606111,-34.820556,Brazil,,2010.0,1.0,27.0
7294715,Cordia,Cordia superba,-7.606111,-34.820556,Brazil,,2010.0,1.0,27.0
7294715,Cordia,Cordia superba,-7.606111,-34.820556,Brazil,,2010.0,1.0,27.0
7294715,Cordia,Cordia superba,-11.173486,-38.013928,Brazil,,2010.0,1.0,30.0
7294715,Cordia,Cordia superba,-24.060278,-49.083611,Brazil,,2010.0,2.0,24.0
7294715,Cordia,Cordia superba,-10.045017,-36.859483,Brazil,,2010.0,2.0,6.0
7294715,Cordia,Cordia superba,-10.045017,-36.859483,Brazil,,2010.0,2.0,6.0
7294715,Cordia,Cordia superba,-13.487778,-41.772222,Brazil,,2010.0,2.0,11.0
7294715,Cordia,Cordia superba,-12.05,-38.0,Brazil,,2010.0,3.0,18.0
7294715,Cordia,Cordia superba,-8.324167,-48.080278,Brazil,,2010.0,3.0,24.0
7294715,Cordia,Cordia superba,-12.05,-38.0,Brazil,,2010.0,3.0,18.0
7294715,Cordia,Cordia superba,-10.596575,-36.912717,Brazil,,2010.0,3.0,6.0
7294715,Cordia,Cordia superba,-10.265469,-37.110994,Brazil,,2010.0,3.0,17.0
7294715,Cordia,Cordia superba,-7.26,-34.9075,Brazil,,2010.0,3.0,5.0
7294715,Cordia,Cordia superba,-10.738333,-37.811111,Brazil,,2010.0,4.0,10.0
7294715,Cordia,Cordia superba,-10.738333,-37.811111,Brazil,,2010.0,4.0,10.0
7294715,Cordia,Cordia superba,-5.503611,-48.191944,Brazil,,2010.0,5.0,22.0
7294715,Cordia,Cordia superba,-6.813889,-47.613889,Brazil,,2010.0,5.0,18.0
7294715,Cordia,Cordia superba,-14.42,-39.08,Brazil,,2010.0,6.0,10.0
7294715,Cordia,Cordia superba,-22.4081668,-49.7004159,Brazil,,2010.0,7.0,1.0
7294715,Cordia,Cordia superba,-7.83,-35.0,Brazil,,2010.0,9.0,16.0
7294715,Cordia,Cordia superba,-7.83,-35.0,Brazil,,2010.0,9.0,16.0
7294715,Cordia,Cordia superba,-11.387222,-37.419167,Brazil,,2010.0,10.0,26.0
7294715,Cordia,Cordia superba,-11.3872,-37.4192,Brazil,,2010.0,10.0,26.0
7294715,Cordia,Cordia superba,-11.387222,-37.419167,Brazil,,2010.0,10.0,26.0
7294715,Cordia,Cordia superba,-11.387222,-37.419167,Brazil,,2010.0,10.0,26.0
7294715,Cordia,Cordia superba,-11.387222,-37.419167,Brazil,,2010.0,10.0,26.0
7294715,Cordia,Cordia superba,-19.674464,-46.905044,Brazil,,2010.0,11.0,19.0
7294715,Cordia,Cordia superba,-6.343611,-35.167778,Brazil,,2010.0,12.0,19.0
7294715,Cordia,Cordia superba,-6.343611,-35.167778,Brazil,,2010.0,12.0,19.0
7294715,Cordia,Cordia superba,-24.046111,-49.084167,Brazil,,2010.0,12.0,7.0
7294715,Cordia,Cordia superba,-7.197222,-35.441822,Brazil,,2010.0,12.0,9.0
7294715,Cordia,Cordia superba,-10.435956,-37.175156,Brazil,,2010.0,12.0,4.0
7294715,Cordia,Cordia superba,-6.343611,-35.167778,Brazil,,2010.0,12.0,19.0
7294715,Cordia,Cordia superba,-7.604722,-34.818056,Brazil,,2010.0,12.0,28.0
7294715,Cordia,Cordia superba,-7.115,-34.863056,Brazil,,2010.0,12.0,9.0
7294715,Cordia,Cordia superba,-7.604722,-34.818056,Brazil,,2010.0,12.0,28.0
7294715,Cordia,Cordia superba,-12.25,-38.9,Brazil,,2009.0,1.0,24.0
7294715,Cordia,Cordia superba,-12.25,-38.9,Brazil,,2009.0,1.0,24.0
7294715,Cordia,Cordia superba,-9.559258,-35.927006,Brazil,,2009.0,1.0,18.0
7294715,Cordia,Cordia superba,-10.094019,-36.191519,Brazil,,2009.0,1.0,27.0
7294715,Cordia,Cordia superba,-9.985339,-36.120256,Brazil,,2009.0,1.0,22.0
7294715,Cordia,Cordia superba,-19.65025,-42.417083,Brazil,,2009.0,1.0,7.0
7294715,Cordia,Cordia superba,-8.915833,-43.879444,Brazil,,2009.0,1.0,1.0
7294715,Cordia,Cordia superba,-22.9056,-47.065751,Brazil,,2009.0,2.0,19.0
7294715,Cordia,Cordia superba,-10.139814,-37.644908,Brazil,,2009.0,2.0,22.0
7294715,Cordia,Cordia superba,-9.406481,-35.825156,Brazil,,2009.0,3.0,21.0
7294715,Cordia,Cordia superba,-9.406481,-35.825156,Brazil,,2009.0,3.0,21.0
7294715,Cordia,Cordia superba,-9.938194,-36.331828,Brazil,,2009.0,4.0,15.0
7294715,Cordia,Cordia superba,-9.801019,-36.639739,Brazil,,2009.0,5.0,30.0
7294715,Cordia,Cordia superba,-10.314661,-36.535186,Brazil,,2009.0,8.0,29.0
7294715,Cordia,Cordia superba,-9.067447,-35.690092,Brazil,,2009.0,9.0,10.0
7294715,Cordia,Cordia superba,-7.833333,-35.0,Brazil,,2009.0,9.0,16.0
7294715,Cordia,Cordia superba,-9.970525,-36.516219,Brazil,,2009.0,10.0,17.0
7294715,Cordia,Cordia superba,-9.970525,-36.516219,Brazil,,2009.0,10.0,17.0
7294715,Cordia,Cordia superba,-7.359,-34.802139,Brazil,,2009.0,10.0,9.0
7294715,Cordia,Cordia superba,-7.252778,-47.5425,Brazil,,2009.0,11.0,27.0
7294715,Cordia,Cordia superba,-7.252778,-47.5425,Brazil,,2009.0,11.0,27.0
7294715,Cordia,Cordia superba,-7.834444,-34.906139,Brazil,,2009.0,11.0,24.0
7294715,Cordia,Cordia superba,-6.8047,-35.08431,Brazil,,2009.0,12.0,15.0
7294715,Cordia,Cordia superba,-14.463889,-42.513056,Brazil,,2009.0,12.0,10.0
7294715,Cordia,Cordia superba,-13.592592,-41.927469,Brazil,,2009.0,12.0,16.0
7294715,Cordia,Cordia superba,-12.8,-41.366667,Brazil,,2009.0,12.0,16.0
7294715,Cordia,Cordia superba,-14.463889,-42.513056,Brazil,,2009.0,12.0,10.0
7294715,Cordia,Cordia superba,-6.804722,-35.084306,Brazil,,2009.0,12.0,15.0
7294715,Cordia,Cordia superba,-6.708889,-35.179167,Brazil,,2009.0,12.0,16.0
7294715,Cordia,Cordia superba,-6.7089,-35.1792,Brazil,,2009.0,12.0,16.0
7294715,Cordia,Cordia superba,-6.804722,-35.084444,Brazil,,2009.0,12.0,15.0
7294715,Cordia,Cordia superba,-6.708889,-35.179167,Brazil,,2009.0,12.0,16.0
7294715,Cordia,Cordia superba,-23.3450846,-48.4631767,Brazil,,2008.0,1.0,1.0
7294715,Cordia,Cordia superba,-10.593333,-36.94,Brazil,,2008.0,1.0,28.0
7294715,Cordia,Cordia superba,-8.392283,-35.533897,Brazil,,2008.0,1.0,25.0
7294715,Cordia,Cordia superba,-9.571289,-35.936228,Brazil,,2008.0,1.0,26.0
7294715,Cordia,Cordia superba,-9.571289,-35.936228,Brazil,,2008.0,1.0,26.0
7294715,Cordia,Cordia superba,-11.816667,-5.15,Brazil,,2008.0,1.0,16.0
7294715,Cordia,Cordia superba,-10.593333,-36.94,Brazil,,2008.0,1.0,28.0
7294715,Cordia,Cordia superba,-7.115,-34.863056,Brazil,,2008.0,2.0,15.0
7294715,Cordia,Cordia superba,-12.648333,-39.491944,Brazil,,2008.0,3.0,9.0
7294715,Cordia,Cordia superba,-12.648333,-39.491944,Brazil,,2008.0,3.0,9.0
7294715,Cordia,Cordia superba,-14.02,-42.514722,Brazil,,2008.0,5.0,23.0
7294715,Cordia,Cordia superba,-12.441667,-45.163889,Brazil,,2008.0,6.0,12.0
7294715,Cordia,Cordia superba,-9.559258,-37.309258,Brazil,,2008.0,8.0,3.0
7294715,Cordia,Cordia superba,-10.256944,-37.102314,Brazil,,2008.0,8.0,3.0
7294715,Cordia,Cordia superba,-14.176389,-39.731944,Brazil,,2008.0,9.0,15.0
7294715,Cordia,Cordia superba,-14.167222,-39.711111,Brazil,,2008.0,9.0,15.0
7294715,Cordia,Cordia superba,-14.1764,-39.7319,Brazil,,2008.0,9.0,15.0
7294715,Cordia,Cordia superba,-14.1672,-39.7111,Brazil,,2008.0,9.0,15.0
7294715,Cordia,Cordia superba,-19.579167,-39.7925,Brazil,,2008.0,10.0,24.0
7294715,Cordia,Cordia superba,-14.167222,-39.711111,Brazil,,2008.0,10.0,27.0
7294715,Cordia,Cordia superba,-7.771944,-34.936667,Brazil,,2008.0,10.0,23.0
7294715,Cordia,Cordia superba,-19.579167,-39.7925,Brazil,,2008.0,10.0,24.0
7294715,Cordia,Cordia superba,-14.167222,-39.711111,Brazil,,2008.0,10.0,27.0
7294715,Cordia,Cordia superba,-14.167222,-39.711111,Brazil,,2008.0,10.0,27.0
7294715,Cordia,Cordia superba,-23.383611,-47.720833,Brazil,,2008.0,10.0,19.0
7294715,Cordia,Cordia superba,-14.1672,-39.7111,Brazil,,2008.0,10.0,27.0
7294715,Cordia,Cordia superba,-10.593333,-36.94,Brazil,,2008.0,11.0,7.0
7294715,Cordia,Cordia superba,-10.094019,-36.191519,Brazil,,2008.0,11.0,20.0
7294715,Cordia,Cordia superba,-10.435956,-37.175156,Brazil,,2008.0,11.0,23.0
7294715,Cordia,Cordia superba,-7.26,-34.9075,Brazil,,2008.0,11.0,14.0
7294715,Cordia,Cordia superba,-10.593333,-36.94,Brazil,,2008.0,11.0,7.0
7294715,Cordia,Cordia superba,-7.848611,-34.989167,Brazil,,2008.0,12.0,18.0
7294715,Cordia,Cordia superba,-7.848611,-34.989167,Brazil,,2008.0,12.0,18.0
7294715,Cordia,Cordia superba,-10.094019,-36.191519,Brazil,,2007.0,2.0,7.0
7294715,Cordia,Cordia superba,-8.256944,-38.1375,Brazil,,2007.0,2.0,1.0
7294715,Cordia,Cordia superba,-8.256944,-38.1375,Brazil,,2007.0,2.0,1.0
7294715,Cordia,Cordia superba,-3.208056,-43.403333,Brazil,,2007.0,2.0,2.0
7294715,Cordia,Cordia superba,-39.15,-131.666111,Brazil,,2007.0,3.0,17.0
7294715,Cordia,Cordia superba,-23.38048,-45.07879,Brazil,,2007.0,3.0,3.0
7294715,Cordia,Cordia superba,-3.208056,-43.403333,Brazil,,2007.0,3.0,23.0
7294715,Cordia,Cordia superba,-13.166667,-39.15,Brazil,,2007.0,3.0,17.0
7294715,Cordia,Cordia superba,-21.6210674,-48.5376072,Brazil,,2007.0,4.0,3.0
7294715,Cordia,Cordia superba,-37.95,-128.833056,Brazil,,2007.0,5.0,26.0
7294715,Cordia,Cordia superba,-7.788333,-35.015556,Brazil,,2007.0,6.0,14.0
7294715,Cordia,Cordia superba,-7.841111,-34.994722,Brazil,,2007.0,7.0,29.0
7294715,Cordia,Cordia superba,-7.841111,-34.994722,Brazil,,2007.0,7.0,29.0
7294715,Cordia,Cordia superba,-7.841111,-34.994722,Brazil,,2007.0,7.0,29.0
7294715,Cordia,Cordia superba,-7.780278,-34.990556,Brazil,,2007.0,10.0,4.0
7294715,Cordia,Cordia superba,-10.094019,-36.191519,Brazil,,2007.0,10.0,20.0
7294715,Cordia,Cordia superba,-7.751361,-34.981083,Brazil,,2007.0,10.0,30.0
7294715,Cordia,Cordia superba,-7.780277,-34.990555,Brazil,,2007.0,10.0,4.0
7294715,Cordia,Cordia superba,-7.751111,-34.980833,Brazil,,2007.0,10.0,30.0
7294715,Cordia,Cordia superba,-24.114722,-49.853056,Brazil,,2007.0,11.0,4.0
7294715,Cordia,Cordia superba,-24.114722,-49.853056,Brazil,,2007.0,11.0,4.0
7294715,Cordia,Cordia superba,-11.667131,-37.512733,Brazil,,2007.0,11.0,5.0
7294715,Cordia,Cordia superba,-24.114806,-49.853056,Brazil,,2007.0,11.0,4.0
7294715,Cordia,Cordia superba,-24.104444,-49.847222,Brazil,,2007.0,12.0,1.0
7294715,Cordia,Cordia superba,-24.104444,-49.847222,Brazil,,2007.0,12.0,1.0
7294715,Cordia,Cordia superba,-10.094019,-36.191519,Brazil,,2007.0,12.0,27.0
7294715,Cordia,Cordia superba,-9.398767,-35.148767,Brazil,,2007.0,12.0,
7294715,Cordia,Cordia superba,-7.8375,-35.002778,Brazil,,2007.0,12.0,19.0
7294715,Cordia,Cordia superba,-6.493617,-34.978633,Brazil,,2007.0,12.0,17.0
7294715,Cordia,Cordia superba,-7.115,-34.863056,Brazil,,2007.0,12.0,28.0
7294715,Cordia,Cordia superba,-10.094019,-36.191519,Brazil,,2006.0,1.0,28.0
7294715,Cordia,Cordia superba,-6.374122,-35.023558,Brazil,,2006.0,2.0,5.0
7294715,Cordia,Cordia superba,-7.219167,-44.1975,Brazil,,2006.0,3.0,
7294715,Cordia,Cordia superba,-12.416944,-40.516389,Brazil,,2006.0,4.0,22.0
7294715,Cordia,Cordia superba,-12.4169,-40.5164,Brazil,,2006.0,4.0,22.0
7294715,Cordia,Cordia superba,-9.743364,-36.034878,Brazil,,2006.0,5.0,5.0
7294715,Cordia,Cordia superba,-10.116975,-36.231328,Brazil,,2006.0,5.0,12.0
7294715,Cordia,Cordia superba,-41.35,-129.833056,Brazil,,2006.0,6.0,7.0
7294715,Cordia,Cordia superba,-7.468906,-35.502622,Brazil,,2006.0,6.0,30.0
7294715,Cordia,Cordia superba,-22.866667,-48.016667,Brazil,,2006.0,6.0,1.0
7294715,Cordia,Cordia superba,-13.516667,-41.933333,Brazil,,2006.0,7.0,29.0
7294715,Cordia,Cordia superba,-13.516667,-41.933333,Brazil,,2006.0,7.0,29.0
7294715,Cordia,Cordia superba,-10.051853,-36.4821,Brazil,,2006.0,8.0,18.0
7294715,Cordia,Cordia superba,-23.38048,-45.07879,Brazil,,2006.0,9.0,26.0
7294715,Cordia,Cordia superba,-7.5325,-46.035556,Brazil,,2006.0,9.0,24.0
7294715,Cordia,Cordia superba,-23.3815813,-45.0795889,Brazil,,2006.0,11.0,6.0
